Time (s),Kanaal 1
39242,-0.0996
39243,-0.0996
39244,-0.1395
39245,-0.2191
39246,-0.3387
39247,-0.3586
39248,-0.3188
39249,-0.2988
39250,-0.1594
39251,-0.0398
39252,0.0398
39253,0.1594
39254,0.2391
39255,0.2988
39256,0.3188
39257,0.1793
39258,0.1195
39259,-0.0398
39260,-0.0996
39261,-0.1195
39262,-0.0398
39263,0.1594
39264,0.3387
39265,0.4383
39266,0.3785
39267,0.3387
39268,0.2191
39269,0.2590
39270,0.2191
39271,0.0598
39272,-0.0398
39273,0.0000
39274,0.1395
39275,0.2191
39276,0.2391
39277,0.0398
39278,-0.0996
39279,-0.2391
39280,-0.0598
39281,0.1594
39282,0.3586
39283,0.4383
39284,0.4383
39285,0.3387
39286,0.3984
39287,0.4980
39288,0.4383
39289,0.2590
39290,0.0996
39291,0.0000
39292,-0.1594
39293,-0.1395
39294,-0.2191
39295,-0.2789
39296,-0.2988
39297,-0.3188
39298,-0.3984
39299,-0.5977
39300,-0.6574
39301,-0.6375
39302,-0.5578
39303,-0.4582
39304,-0.2988
39305,-0.1594
39306,-0.0797
39307,-0.1395
39308,-0.1992
39309,-0.2789
39310,-0.1793
39311,-0.0199
39312,-0.1195
39313,-0.1594
39314,0.0797
39315,0.2789
39316,0.4781
39317,0.4781
39318,0.3586
39319,0.3785
39320,0.4184
39321,0.3387
39322,0.2988
39323,0.2191
39324,0.2590
39325,0.3785
39326,0.4383
39327,0.4582
39328,0.3586
39329,0.1793
39330,0.0000
39331,-0.2590
39332,-0.3984
39333,-0.4383
39334,-0.3387
39335,-0.3188
39336,-0.2391
39337,-0.6176
39338,-0.8766
39339,-0.9563
39340,-0.7770
39341,-0.3586
39342,0.0000
39343,0.4184
39344,0.6973
39345,0.8766
39346,0.9563
39347,0.9563
39348,1.0160
39349,1.0359
39350,0.8965
39351,0.7172
39352,0.5578
39353,0.3785
39354,0.2789
39355,0.1992
39356,0.1195
39357,0.0598
39358,0.0598
39359,-0.0598
39360,-0.0398
39361,-0.1594
39362,-0.3188
39363,-0.3586
39364,-0.4980
39365,-0.4781
39366,-0.3586
39367,-0.4184
39368,-0.2988
39369,-0.2590
39370,-0.2391
39371,-0.2988
39372,-0.4582
39373,-0.5379
39374,-0.6176
39375,-0.5977
39376,-0.4582
39377,-0.3785
39378,-0.3387
39379,-0.4582
39380,-0.4582
39381,-0.4383
39382,-0.3586
39383,-0.3984
39384,-0.4184
39385,-0.3586
39386,-0.3188
39387,-0.2789
39388,-0.4582
39389,-0.4582
39390,-0.3586
39391,-0.1992
39392,-0.1793
39393,0.0199
39394,0.0398
39395,0.2789
39396,0.5977
39397,0.7770
39398,0.9363
39399,0.9762
39400,0.8766
39401,0.5180
39402,0.0598
39403,-0.3188
39404,-0.4582
39405,-0.4582
39406,-0.3188
39407,-0.1594
39408,-0.0797
39409,0.1395
39410,0.3188
39411,0.3984
39412,0.3785
39413,0.3984
39414,0.3785
39415,0.2391
39416,0.1594
39417,0.2590
39418,0.2391
39419,0.1395
39420,0.1395
39421,0.0996
39422,0.0797
39423,0.0598
39424,0.0000
39425,0.0000
39426,-0.0199
39427,0.0000
39428,0.0000
39429,-0.0398
39430,-0.0398
39431,-0.0996
39432,-0.1395
39433,-0.1594
39434,-0.2191
39435,-0.2191
39436,-0.2590
39437,-0.3188
39438,-0.2391
39439,-0.2191
39440,-0.2391
39441,-0.1992
39442,-0.1594
39443,-0.0598
39444,0.0000
39445,0.1594
39446,0.1992
39447,0.2191
39448,0.1992
39449,0.0996
39450,-0.0398
39451,-0.1594
39452,-0.2391
39453,-0.2988
39454,-0.2988
39455,-0.2988
39456,-0.3188
39457,-0.3188
39458,-0.4383
39459,-0.7371
39460,-0.7969
39461,-0.8168
39462,-0.7570
39463,-0.7371
39464,-0.6973
39465,-0.8168
39466,-0.6574
39467,-0.3188
39468,0.0398
39469,0.4781
39470,0.8168
39471,1.0559
39472,1.1754
39473,1.2352
39474,1.2352
39475,1.0359
39476,0.8766
39477,0.7371
39478,0.5578
39479,0.3387
39480,0.1195
39481,0.0199
39482,-0.0996
39483,-0.1195
39484,-0.1793
39485,-0.2988
39486,-0.4383
39487,-0.4184
39488,-0.3785
39489,-0.2590
39490,-0.0797
39491,0.0996
39492,0.1992
39493,0.2191
39494,0.1594
39495,0.1793
39496,0.1594
39497,0.0996
39498,0.1395
39499,0.1793
39500,0.1992
39501,0.1793
39502,0.1594
39503,0.1992
39504,0.1793
39505,0.1594
39506,0.0996
39507,0.0000
39508,-0.0598
39509,-0.1594
39510,-0.2789
39511,-0.3586
39512,-0.4582
39513,-0.5578
39514,-0.7570
39515,-0.9164
39516,-0.7969
39517,-0.6176
39518,-0.3188
39519,-0.0199
39520,0.2191
39521,0.3387
39522,0.4184
39523,0.4781
39524,0.4980
39525,0.5180
39526,0.3785
39527,-0.0398
39528,-0.4184
39529,-0.4781
39530,-0.4980
39531,-0.4582
39532,-0.3387
39533,-0.1195
39534,-0.0598
39535,-0.0797
39536,-0.2988
39537,-0.4781
39538,-0.5977
39539,-0.4184
39540,-0.0598
39541,0.2391
39542,0.4781
39543,0.6375
39544,0.7371
39545,0.7371
39546,0.7770
39547,0.7770
39548,0.7172
39549,0.4781
39550,0.3188
39551,0.2391
39552,0.1395
39553,0.1195
39554,0.0398
39555,0.0996
39556,0.1395
39557,0.0996
39558,0.1395
39559,0.2391
39560,0.2789
39561,0.2191
39562,0.2191
39563,0.1992
39564,0.0996
39565,-0.0797
39566,-0.1594
39567,-0.2789
39568,-0.3188
39569,-0.2590
39570,-0.2191
39571,-0.1992
39572,-0.1195
39573,0.0000
39574,-0.0398
39575,-0.0797
39576,-0.0797
39577,-0.1195
39578,-0.1992
39579,-0.2391
39580,-0.3586
39581,-0.4582
39582,-0.4582
39583,-0.5578
39584,-0.4383
39585,-0.3586
39586,-0.2789
39587,-0.2391
39588,-0.0996
39589,-0.0199
39590,-0.0199
39591,0.0598
39592,0.2191
39593,0.2590
39594,0.2988
39595,0.2789
39596,0.2590
39597,-0.1395
39598,-0.4781
39599,-0.4582
39600,-0.4582
39601,-0.2590
39602,0.0000
39603,0.1594
39604,0.2391
39605,0.4184
39606,0.5578
39607,0.3785
39608,0.2391
39609,0.0797
39610,0.1195
39611,0.2191
39612,0.1992
39613,0.2590
39614,0.2789
39615,0.2789
39616,0.2191
39617,-0.1992
39618,-0.6176
39619,-0.7969
39620,-0.8965
39621,-0.7969
39622,-0.5578
39623,-0.2590
39624,-0.0797
39625,0.0398
39626,0.2191
39627,0.2789
39628,0.3188
39629,0.1992
39630,0.0996
39631,0.0000
39632,-0.1395
39633,-0.1195
39634,-0.0996
39635,-0.2590
39636,-0.2191
39637,-0.1992
39638,-0.0797
39639,0.0996
39640,0.2789
39641,0.4582
39642,0.4582
39643,0.5180
39644,0.5578
39645,0.5977
39646,0.5379
39647,0.3387
39648,0.2191
39649,0.0000
39650,-0.1594
39651,-0.3188
39652,-0.3984
39653,-0.2789
39654,-0.2789
39655,-0.2191
39656,-0.2391
39657,-0.1395
39658,-0.1395
39659,-0.0797
39660,-0.0199
39661,-0.0598
39662,-0.2191
39663,-0.2789
39664,-0.4383
39665,-0.5777
39666,-0.6574
39667,-0.7570
39668,-1.1555
39669,-1.3746
39670,-1.1953
39671,-0.8965
39672,-0.5379
39673,-0.1195
39674,0.2590
39675,0.5379
39676,0.8766
39677,1.0359
39678,1.2352
39679,1.2152
39680,0.9563
39681,0.6574
39682,0.4582
39683,0.3387
39684,0.2789
39685,0.3785
39686,0.3984
39687,0.4184
39688,0.3785
39689,0.2988
39690,0.1992
39691,0.1793
39692,0.1195
39693,0.1395
39694,0.0398
39695,-0.0797
39696,-0.3387
39697,-0.5977
39698,-0.6773
39699,-0.7770
39700,-0.6375
39701,-0.4980
39702,-0.3984
39703,-0.2191
39704,-0.0797
39705,0.0398
39706,0.1594
39707,0.1992
39708,0.1793
39709,0.1992
39710,0.2191
39711,0.0996
39712,-0.0797
39713,0.0199
39714,0.0199
39715,0.0598
39716,0.1395
39717,0.1395
39718,0.1793
39719,0.1594
39720,0.1793
39721,0.1395
39722,0.1395
39723,0.1594
39724,0.0797
39725,0.0000
39726,-0.0199
39727,-0.0598
39728,-0.0398
39729,-0.1195
39730,-0.0996
39731,-0.1395
39732,-0.1992
39733,-0.2590
39734,-0.3785
39735,-0.5180
39736,-0.6375
39737,-0.5777
39738,-0.4582
39739,-0.3387
39740,-0.2191
39741,-0.0996
39742,0.0398
39743,0.1195
39744,0.1594
39745,0.1793
39746,0.2191
39747,0.2391
39748,0.2988
39749,0.2988
39750,0.3984
39751,0.4582
39752,0.4184
39753,0.4184
39754,0.3387
39755,0.0996
39756,0.0996
39757,0.0996
39758,0.0797
39759,0.1195
39760,0.0996
39761,-0.0797
39762,-0.1594
39763,-0.3586
39764,-0.5379
39765,-0.6176
39766,-0.5777
39767,-0.3984
39768,-0.1594
39769,0.1195
39770,0.3188
39771,0.4582
39772,0.5180
39773,0.5777
39774,0.4980
39775,0.4781
39776,0.4383
39777,0.5180
39778,0.4582
39779,0.4184
39780,0.2191
39781,0.1395
39782,0.1395
39783,0.1395
39784,0.1594
39785,0.2191
39786,0.1793
39787,0.0797
39788,0.0199
39789,0.0000
39790,0.0598
39791,0.0797
39792,0.1594
39793,0.2391
39794,0.2191
39795,0.0598
39796,-0.2191
39797,-0.5379
39798,-0.6973
39799,-0.6176
39800,-0.3586
39801,0.0797
39802,0.3586
39803,0.6973
39804,0.8965
39805,0.9961
39806,0.9563
39807,0.7969
39808,0.6176
39809,0.3785
39810,0.2191
39811,0.0000
39812,-0.0398
39813,-0.0398
39814,0.0398
39815,0.0000
39816,0.0996
39817,0.0996
39818,-0.0996
39819,-0.2988
39820,-0.2789
39821,-0.3188
39822,-0.2988
39823,-0.1594
39824,-0.1395
39825,-0.0996
39826,-0.0398
39827,-0.0598
39828,-0.0996
39829,-0.0598
39830,0.0000
39831,0.0797
39832,0.1195
39833,0.0996
39834,0.0797
39835,0.0000
39836,-0.1195
39837,-0.2988
39838,-0.3188
39839,-0.3785
39840,-0.3188
39841,-0.1992
39842,-0.0598
39843,0.0996
39844,0.1594
39845,0.2590
39846,0.2590
39847,0.2789
39848,0.3188
39849,0.2988
39850,0.3984
39851,0.4582
39852,0.3586
39853,0.3387
39854,0.2988
39855,0.2191
39856,0.1195
39857,0.0598
39858,-0.0996
39859,-0.2191
39860,-0.1992
39861,-0.2191
39862,-0.2590
39863,-0.1793
39864,-0.2590
39865,-0.2191
39866,-0.1195
39867,-0.0398
39868,0.0199
39869,0.0598
39870,0.1195
39871,0.0996
39872,0.1195
39873,0.0797
39874,0.0000
39875,0.0000
39876,0.0000
39877,0.0000
39878,0.0797
39879,0.1594
39880,0.1793
39881,0.1793
39882,0.0598
39883,0.0000
39884,0.0199
39885,-0.0199
39886,0.0000
39887,-0.0996
39888,-0.0996
39889,-0.1594
39890,-0.1395
39891,-0.2191
39892,-0.2191
39893,-0.2191
39894,-0.1395
39895,-0.0598
39896,0.0000
39897,0.0996
39898,0.0398
39899,-0.1395
39900,-0.2590
39901,-0.4184
39902,-0.5180
39903,-0.6973
39904,-0.7371
39905,-0.6176
39906,-0.3785
39907,-0.0199
39908,0.2191
39909,0.4980
39910,0.6574
39911,0.7770
39912,0.8367
39913,0.8367
39914,0.7172
39915,0.5578
39916,0.4582
39917,0.2191
39918,0.0996
39919,-0.0199
39920,-0.0398
39921,-0.0797
39922,-0.1395
39923,-0.1195
39924,-0.1793
39925,-0.1395
39926,-0.2391
39927,-0.1793
39928,-0.1992
39929,-0.1395
39930,-0.0996
39931,-0.0398
39932,0.0199
39933,0.0000
39934,0.0000
39935,-0.0199
39936,-0.1395
39937,-0.2391
39938,-0.2391
39939,-0.3188
39940,-0.3984
39941,-0.3586
39942,-0.3188
39943,-0.2789
39944,-0.2191
39945,-0.0996
39946,-0.0398
39947,0.0598
39948,0.1793
39949,0.1395
39950,0.1992
39951,0.2191
39952,0.1195
39953,0.0000
39954,-0.2191
39955,-0.2789
39956,-0.3188
39957,-0.3387
39958,-0.1594
39959,0.0598
39960,0.2191
39961,0.3387
39962,0.3586
39963,0.4383
39964,0.4184
39965,0.3984
39966,0.2590
39967,0.0398
39968,0.0996
39969,0.2988
39970,0.4980
39971,0.7371
39972,0.8367
39973,0.8766
39974,0.7371
39975,0.6574
39976,0.4980
39977,0.3387
39978,0.0000
39979,-0.1992
39980,-0.2789
39981,-0.3586
39982,-0.3984
39983,-0.4184
39984,-0.3586
39985,-0.3387
39986,-0.2988
39987,-0.2789
39988,-0.2191
39989,-0.2590
39990,-0.2789
39991,-0.3586
39992,-0.4184
39993,-0.3984
39994,-0.4781
39995,-0.5578
39996,-0.6773
39997,-0.5977
39998,-0.4582
39999,-0.2988
40000,-0.0996
40001,0.0398
40002,0.1793
40003,0.2191
40004,0.2191
40005,0.1395
40006,0.1195
40007,0.1195
40008,0.1594
40009,0.0199
40010,-0.2391
40011,-0.2988
40012,-0.3188
40013,-0.2789
40014,-0.2191
40015,-0.0996
40016,0.0199
40017,0.0797
40018,0.1395
40019,0.1395
40020,0.0598
40021,-0.0797
40022,-0.0996
40023,-0.0199
40024,0.0199
40025,0.0797
40026,0.1395
40027,0.1594
40028,0.0797
40029,-0.0797
40030,-0.1395
40031,-0.2988
40032,-0.2789
40033,-0.2391
40034,-0.2789
40035,-0.1992
40036,-0.1793
40037,-0.1395
40038,-0.0996
40039,0.0000
40040,0.0398
40041,0.0398
40042,0.0398
40043,-0.0797
40044,-0.1594
40045,-0.1793
40046,-0.1793
40047,-0.2789
40048,-0.2191
40049,-0.2789
40050,-0.1195
40051,-0.0598
40052,0.0199
40053,0.0000
40054,-0.0199
40055,-0.1195
40056,-0.3387
40057,-0.4582
40058,-0.3984
40059,-0.4184
40060,-0.3984
40061,-0.1992
40062,-0.0598
40063,0.0598
40064,0.1195
40065,0.1793
40066,0.2789
40067,0.3387
40068,0.2789
40069,0.1594
40070,0.0000
40071,-0.0598
40072,-0.1395
40073,-0.0996
40074,-0.2191
40075,-0.2590
40076,-0.4184
40077,-0.5180
40078,-0.5578
40079,-0.4582
40080,-0.3188
40081,-0.1992
40082,-0.1395
40083,0.0398
40084,-0.0199
40085,-0.0996
40086,-0.1195
40087,-0.1992
40088,-0.2789
40089,-0.3785
40090,-0.2590
40091,-0.1992
40092,-0.0398
40093,-0.1195
40094,-0.0797
40095,-0.0199
40096,-0.1594
40097,-0.2789
40098,-0.4184
40099,-0.5578
40100,-0.5777
40101,-0.5379
40102,-0.5578
40103,-0.4383
40104,-0.2988
40105,-0.1195
40106,0.0398
40107,0.1395
40108,0.2988
40109,0.2988
40110,0.2590
40111,0.2590
40112,0.2590
40113,0.1594
40114,0.0000
40115,-0.1793
40116,-0.3188
40117,-0.3586
40118,-0.2789
40119,-0.2590
40120,-0.2590
40121,-0.2590
40122,-0.2789
40123,-0.2789
40124,-0.2590
40125,-0.3387
40126,-0.2789
40127,-0.2590
40128,-0.2590
40129,-0.1992
40130,-0.2391
40131,-0.1594
40132,-0.0797
40133,0.0199
40134,0.0000
40135,0.0797
40136,0.0996
40137,0.0598
40138,0.1992
40139,0.0996
40140,0.0797
40141,0.0000
40142,-0.2590
40143,-0.4582
40144,-0.4781
40145,-0.4383
40146,-0.2988
40147,-0.0996
40148,0.0598
40149,0.1594
40150,0.3387
40151,0.1594
40152,-0.1395
40153,-0.1594
40154,-0.1992
40155,-0.1395
40156,0.0598
40157,0.1992
40158,0.4582
40159,0.5977
40160,0.7371
40161,0.6773
40162,0.5777
40163,0.4184
40164,0.2988
40165,0.1195
40166,-0.0598
40167,-0.1594
40168,-0.1594
40169,-0.1793
40170,-0.1594
40171,-0.0398
40172,0.0000
40173,0.1594
40174,0.1594
40175,0.1992
40176,0.1395
40177,0.1793
40178,0.2789
40179,0.2391
40180,0.2391
40181,0.2391
40182,0.0199
40183,0.0199
40184,-0.0797
40185,-0.1793
40186,-0.1793
40187,-0.2391
40188,-0.2391
40189,-0.2391
40190,-0.2191
40191,-0.3188
40192,-0.3188
40193,-0.3984
40194,-0.3586
40195,-0.3188
40196,-0.2789
40197,-0.2789
40198,-0.2391
40199,-0.3785
40200,-0.2590
40201,-0.2988
40202,-0.2391
40203,-0.1793
40204,-0.0996
40205,-0.0797
40206,0.0199
40207,-0.0398
40208,-0.0797
40209,-0.1195
40210,-0.0598
40211,-0.0598
40212,0.0199
40213,0.0199
40214,-0.0398
40215,0.0598
40216,0.1594
40217,0.2988
40218,0.4582
40219,0.2988
40220,0.2789
40221,0.3188
40222,0.3984
40223,0.5180
40224,0.5777
40225,0.7371
40226,0.7770
40227,0.8367
40228,0.6773
40229,0.2988
40230,0.2789
40231,0.3188
40232,0.2191
40233,0.1395
40234,0.1594
40235,0.1793
40236,0.0996
40237,0.0398
40238,0.0199
40239,-0.1793
40240,-0.1793
40241,-0.2590
40242,-0.2191
40243,-0.1195
40244,-0.1395
40245,-0.0398
40246,-0.0199
40247,0.0000
40248,0.1793
40249,0.1594
40250,0.1594
40251,0.0797
40252,0.0000
40253,-0.0398
40254,-0.1195
40255,-0.1793
40256,-0.2391
40257,-0.2590
40258,-0.2988
40259,-0.3387
40260,-0.2391
40261,-0.2988
40262,-0.2391
40263,-0.2590
40264,-0.3188
40265,-0.2988
40266,-0.3785
40267,-0.3984
40268,-0.4781
40269,-0.5180
40270,-0.4184
40271,-0.3387
40272,-0.3188
40273,-0.2988
40274,-0.2789
40275,-0.2391
40276,-0.2988
40277,-0.3984
40278,-0.5777
40279,-0.6973
40280,-0.6574
40281,-0.6574
40282,-0.4383
40283,-0.2789
40284,-0.1395
40285,-0.0797
40286,0.0199
40287,0.1195
40288,0.2191
40289,0.0996
40290,0.0000
40291,-0.0398
40292,-0.1793
40293,-0.4582
40294,-0.4184
40295,-0.2988
40296,-0.3984
40297,-0.4781
40298,-0.3387
40299,-0.3387
40300,-0.3387
40301,-0.1195
40302,0.0797
40303,0.2789
40304,0.5578
40305,0.6973
40306,0.7770
40307,0.7570
40308,0.6973
40309,0.5777
40310,0.4781
40311,0.4184
40312,0.2988
40313,0.1395
40314,-0.0199
40315,-0.1992
40316,-0.2191
40317,-0.3785
40318,-0.4582
40319,-0.5180
40320,-0.4184
40321,-0.3785
40322,-0.2988
40323,-0.2191
40324,-0.2590
40325,-0.1594
40326,-0.1594
40327,-0.0797
40328,-0.0598
40329,0.0797
40330,0.1594
40331,0.1992
40332,0.1793
40333,0.2191
40334,0.2191
40335,0.2191
40336,0.1395
40337,0.0598
40338,-0.0199
40339,-0.0598
40340,-0.0797
40341,-0.1395
40342,-0.1793
40343,-0.2191
40344,-0.2789
40345,-0.3188
40346,-0.2988
40347,-0.4980
40348,-0.5379
40349,-0.5578
40350,-0.4980
40351,-0.3387
40352,-0.1793
40353,-0.0598
40354,0.0398
40355,0.1395
40356,0.2391
40357,0.2191
40358,0.1594
40359,0.1395
40360,0.1594
40361,0.1594
40362,0.1594
40363,0.1793
40364,0.0996
40365,0.0598
40366,0.0598
40367,0.0996
40368,0.1195
40369,0.1395
40370,0.0598
40371,0.0598
40372,0.0996
40373,0.0598
40374,0.0996
40375,0.0996
40376,0.0398
40377,0.0199
40378,-0.0199
40379,-0.0598
40380,-0.0598
40381,-0.1395
40382,-0.2988
40383,-0.2988
40384,-0.2391
40385,-0.1992
40386,-0.0797
40387,-0.0797
40388,0.0797
40389,0.1793
40390,0.2590
40391,0.3586
40392,0.4184
40393,0.4184
40394,0.4184
40395,0.3785
40396,0.3586
40397,0.3387
40398,0.2391
40399,0.1195
40400,0.0996
40401,0.0000
40402,-0.0398
40403,-0.1793
40404,-0.2789
40405,-0.2590
40406,-0.2988
40407,-0.3188
40408,-0.3586
40409,-0.3984
40410,-0.3387
40411,-0.2789
40412,-0.1992
40413,-0.1594
40414,-0.1793
40415,-0.1793
40416,-0.3586
40417,-0.3984
40418,-0.3984
40419,-0.3387
40420,-0.3188
40421,-0.1992
40422,-0.1195
40423,0.0199
40424,0.0598
40425,0.1594
40426,0.2789
40427,0.3984
40428,0.5379
40429,0.4781
40430,0.5180
40431,0.3586
40432,0.3387
40433,0.3387
40434,0.2191
40435,0.1793
40436,0.3188
40437,0.4582
40438,0.6574
40439,0.7371
40440,0.7570
40441,0.6773
40442,0.6176
40443,0.4781
40444,0.1195
40445,-0.1793
40446,-0.3984
40447,-0.6574
40448,-0.7371
40449,-0.8766
40450,-0.7172
40451,-0.4383
40452,-0.1395
40453,0.1395
40454,0.3586
40455,0.5180
40456,0.5777
40457,0.6375
40458,0.6773
40459,0.6375
40460,0.5379
40461,0.3188
40462,0.1594
40463,0.0797
40464,-0.0797
40465,-0.1793
40466,-0.1992
40467,-0.2391
40468,-0.1594
40469,-0.1594
40470,-0.1594
40471,-0.0598
40472,-0.1594
40473,-0.0996
40474,-0.0398
40475,-0.0996
40476,-0.2391
40477,-0.3984
40478,-0.5977
40479,-0.5777
40480,-0.6574
40481,-0.6574
40482,-0.6574
40483,-0.6176
40484,-0.4582
40485,-0.1992
40486,0.0996
40487,0.3785
40488,0.6176
40489,0.7969
40490,0.9363
40491,1.0559
40492,1.0160
40493,0.9563
40494,0.8367
40495,0.7770
40496,0.3188
40497,-0.2391
40498,-0.4383
40499,-0.4383
40500,-0.2391
40501,0.0199
40502,0.2988
40503,0.4184
40504,0.5379
40505,0.5578
40506,0.4781
40507,0.4383
40508,0.3387
40509,0.2391
40510,0.2191
40511,0.1793
40512,0.1594
40513,0.0996
40514,0.1195
40515,0.1395
40516,0.0598
40517,0.0797
40518,0.0199
40519,-0.0996
40520,-0.1195
40521,-0.1793
40522,-0.2789
40523,-0.2988
40524,-0.3188
40525,-0.2590
40526,-0.2988
40527,-0.2590
40528,-0.3188
40529,-0.3188
40530,-0.2789
40531,-0.3387
40532,-0.2590
40533,-0.2988
40534,-0.2988
40535,-0.2590
40536,-0.2988
40537,-0.3188
40538,-0.3387
40539,-0.2988
40540,-0.3188
40541,-0.2988
40542,-0.3387
40543,-0.3586
40544,-0.3785
40545,-0.3188
40546,-0.2391
40547,-0.2590
40548,-0.1594
40549,-0.1195
40550,-0.0398
40551,-0.1195
40552,-0.2191
40553,-0.3586
40554,-0.4383
40555,-0.3785
40556,-0.3387
40557,-0.2590
40558,-0.1195
40559,-0.1395
40560,-0.0797
40561,0.0598
40562,0.0996
40563,0.0000
40564,-0.1793
40565,-0.1793
40566,-0.3188
40567,-0.4184
40568,-0.3984
40569,-0.1395
40570,0.0598
40571,0.3188
40572,0.4383
40573,0.5977
40574,0.6973
40575,0.7371
40576,0.7570
40577,0.7570
40578,0.6375
40579,0.4980
40580,0.4184
40581,0.2590
40582,0.1395
40583,-0.0398
40584,-0.0996
40585,-0.1594
40586,-0.1195
40587,-0.0598
40588,-0.1195
40589,-0.1195
40590,-0.0996
40591,-0.1195
40592,-0.0797
40593,0.0000
40594,0.0199
40595,0.0398
40596,0.1395
40597,0.1395
40598,0.1793
40599,0.0996
40600,0.0598
40601,0.0398
40602,-0.0398
40603,-0.1195
40604,-0.1195
40605,-0.1395
40606,-0.1594
40607,-0.2391
40608,-0.1992
40609,-0.2590
40610,-0.2191
40611,-0.2191
40612,-0.1793
40613,-0.1395
40614,-0.1594
40615,-0.0199
40616,-0.0598
40617,-0.0598
40618,0.0000
40619,0.0000
40620,0.0797
40621,0.0598
40622,0.0000
40623,-0.1395
40624,-0.3785
40625,-0.5379
40626,-0.4980
40627,-0.4184
40628,-0.3188
40629,-0.2590
40630,-0.2590
40631,-0.2988
40632,-0.2789
40633,-0.2391
40634,-0.2590
40635,-0.1793
40636,-0.0398
40637,-0.0598
40638,-0.1793
40639,-0.0199
40640,0.1195
40641,0.2988
40642,0.3984
40643,0.4383
40644,0.5180
40645,0.6176
40646,0.5379
40647,0.4582
40648,0.4980
40649,0.5777
40650,0.6574
40651,0.6375
40652,0.5180
40653,0.4781
40654,0.2789
40655,0.1793
40656,-0.0199
40657,-0.1195
40658,-0.1992
40659,-0.3387
40660,-0.4582
40661,-0.4383
40662,-0.3984
40663,-0.2988
40664,-0.1793
40665,-0.0398
40666,0.0797
40667,0.0598
40668,0.1195
40669,0.0398
40670,0.0996
40671,0.1195
40672,0.0598
40673,0.0398
40674,-0.0199
40675,-0.0797
40676,-0.1793
40677,-0.2391
40678,-0.2988
40679,-0.3586
40680,-0.3188
40681,-0.2590
40682,-0.2789
40683,-0.2590
40684,-0.2191
40685,-0.1395
40686,-0.2191
40687,-0.2191
40688,-0.2391
40689,-0.2191
40690,-0.2191
40691,-0.2391
40692,-0.3586
40693,-0.3188
40694,-0.2988
40695,-0.3188
40696,-0.2988
40697,-0.3785
40698,-0.3984
40699,-0.4980
40700,-0.5180
40701,-0.4383
40702,-0.3188
40703,-0.2391
40704,-0.1395
40705,-0.0199
40706,0.1195
40707,0.1395
40708,0.0797
40709,0.0398
40710,-0.1594
40711,-0.2391
40712,-0.1992
40713,-0.0996
40714,0.1594
40715,0.3387
40716,0.3586
40717,0.4781
40718,0.5180
40719,0.5379
40720,0.5777
40721,0.4980
40722,0.4980
40723,0.4582
40724,0.4184
40725,0.3188
40726,0.2191
40727,0.0398
40728,0.1195
40729,0.1195
40730,0.1195
40731,0.1793
40732,0.1992
40733,0.1594
40734,0.1793
40735,0.0996
40736,-0.0398
40737,-0.1594
40738,-0.1594
40739,-0.2789
40740,-0.2988
40741,-0.2789
40742,-0.1793
40743,-0.0598
40744,0.0797
40745,0.1594
40746,0.2391
40747,0.2590
40748,0.2590
40749,0.3188
40750,0.3387
40751,0.3984
40752,0.3586
40753,0.2789
40754,0.1793
40755,0.0398
40756,-0.0398
40757,-0.1395
40758,-0.2789
40759,-0.3984
40760,-0.3586
40761,-0.2789
40762,-0.2191
40763,-0.1195
40764,-0.0598
40765,-0.0398
40766,-0.0996
40767,-0.3785
40768,-1.0559
40769,-1.2551
40770,-1.2551
40771,-1.0559
40772,-0.8367
40773,-0.5977
40774,-0.4781
40775,-0.3188
40776,-0.6973
40777,-0.5777
40778,-0.2391
40779,0.0598
40780,0.3188
40781,0.4184
40782,0.6973
40783,0.8168
40784,0.8965
40785,0.9363
40786,0.9363
40787,0.9164
40788,0.8168
40789,0.7172
40790,0.6574
40791,0.5578
40792,0.4781
40793,0.2988
40794,0.1395
40795,0.1195
40796,0.0598
40797,-0.0199
40798,-0.0398
40799,-0.1594
40800,-0.1992
40801,-0.3387
40802,-0.5578
40803,-0.9363
40804,-1.1355
40805,-1.2152
40806,-1.1156
40807,-0.8766
40808,-0.4980
40809,-0.1793
40810,0.2191
40811,0.4781
40812,0.6375
40813,0.7570
40814,0.8168
40815,0.8168
40816,0.8168
40817,0.8566
40818,0.8168
40819,0.7371
40820,0.7172
40821,0.5777
40822,0.4383
40823,0.2191
40824,0.0199
40825,0.0000
40826,-0.0398
40827,-0.1395
40828,-0.0598
40829,-0.0598
40830,0.0398
40831,-0.0996
40832,-0.6375
40833,-0.9961
40834,-1.0758
40835,-0.9164
40836,-0.5977
40837,-0.3785
40838,-0.0797
40839,0.2590
40840,0.3984
40841,0.4184
40842,0.1992
40843,0.0996
40844,-0.0199
40845,-0.0199
40846,0.0598
40847,0.1195
40848,0.1594
40849,0.0199
40850,-0.3188
40851,-0.3387
40852,-0.2391
40853,0.0598
40854,0.2391
40855,0.4781
40856,0.6375
40857,0.7770
40858,0.8168
40859,0.6574
40860,0.5977
40861,0.5977
40862,0.4383
40863,0.3984
40864,0.3387
40865,0.4184
40866,0.4383
40867,0.4582
40868,0.3984
40869,0.3586
40870,0.2391
40871,0.1793
40872,0.0996
40873,0.0000
40874,-0.1195
40875,-0.2391
40876,-0.2988
40877,-0.3387
40878,-0.3188
40879,-0.2988
40880,-0.2789
40881,-0.2391
40882,-0.2191
