Time (s),Kanaal 1
9203,0.1594
9204,-0.0398
9205,-0.3387
9206,-0.5977
9207,-0.7371
9208,-0.7172
9209,-0.5777
9210,-0.4781
9211,-0.3586
9212,-0.2988
9213,-0.2191
9214,-0.2391
9215,-0.0598
9216,0.1195
9217,0.2789
9218,0.4383
9219,0.3984
9220,0.3586
9221,0.2789
9222,0.1195
9223,-0.0996
9224,-0.2789
9225,-0.3387
9226,-0.2391
9227,-0.0598
9228,0.0598
9229,0.0996
9230,0.0598
9231,0.0398
9232,0.0598
9233,0.2191
9234,0.3586
9235,0.4980
9236,0.5578
9237,0.4781
9238,0.3188
9239,0.2590
9240,0.1992
9241,0.1793
9242,0.0797
9243,0.0199
9244,0.0797
9245,0.1195
9246,0.0996
9247,-0.0199
9248,-0.0598
9249,-0.0797
9250,-0.2789
9251,-0.3387
9252,-0.1594
9253,0.0598
9254,0.2191
9255,0.2391
9256,0.1793
9257,0.1594
9258,0.1594
9259,0.1395
9260,0.0996
9261,0.2191
9262,0.1793
9263,0.1395
9264,0.0996
9265,0.0398
9266,0.0000
9267,-0.0797
9268,-0.0398
9269,-0.0797
9270,0.0199
9271,0.0996
9272,0.1793
9273,0.1594
9274,0.0598
9275,0.0996
9276,0.1195
9277,0.0996
9278,0.1195
9279,0.0598
9280,-0.0598
9281,0.0000
9282,-0.0199
9283,0.0000
9284,0.0000
9285,-0.0199
9286,-0.0398
9287,-0.0598
9288,-0.0199
9289,0.0000
9290,0.0598
9291,0.0996
9292,0.1793
9293,0.2988
9294,0.2391
9295,0.1793
9296,0.1992
9297,0.1195
9298,0.0398
9299,0.0199
9300,0.1195
9301,0.1195
9302,0.1594
9303,0.1195
9304,0.1195
9305,0.0398
9306,0.0000
9307,-0.0598
9308,-0.0598
9309,-0.0199
9310,-0.0797
9311,-0.0598
9312,-0.0398
9313,-0.1395
9314,-0.0598
9315,0.0000
9316,-0.0598
9317,-0.0797
9318,-0.0398
9319,-0.0199
9320,0.0199
9321,0.0797
9322,0.0000
9323,0.0199
9324,-0.0398
9325,-0.0398
9326,0.0797
9327,-0.0598
9328,-0.0598
9329,-0.0199
9330,-0.0598
9331,-0.0996
9332,-0.1395
9333,-0.1395
9334,-0.1195
9335,-0.1195
9336,-0.1395
9337,-0.1395
9338,-0.0797
9339,-0.0996
9340,-0.2988
9341,-0.3387
9342,-0.2590
9343,-0.1395
9344,0.0199
9345,0.0398
9346,0.0797
9347,0.0598
9348,-0.0598
9349,-0.1992
9350,-0.2988
9351,-0.1594
9352,-0.1395
9353,-0.1195
9354,-0.1195
9355,-0.1992
9356,-0.3188
9357,-0.3785
9358,-0.2988
9359,-0.3188
9360,-0.1395
9361,-0.0398
9362,0.1195
9363,0.2391
9364,0.4781
9365,0.6375
9366,0.6773
9367,0.4980
9368,0.3188
9369,-0.0598
9370,-0.4582
9371,-0.7770
9372,-1.0359
9373,-1.0359
9374,-0.8965
9375,-0.6375
9376,-0.4383
9377,-0.1793
9378,0.0797
9379,0.2391
9380,0.2988
9381,0.3188
9382,0.2988
9383,0.1195
9384,-0.0996
9385,-0.2191
9386,-0.2191
9387,-0.2391
9388,-0.1793
9389,0.0000
9390,0.0797
9391,0.2391
9392,0.2789
9393,0.2590
9394,0.1992
9395,0.1793
9396,0.1395
9397,0.0797
9398,-0.0996
9399,-0.0398
9400,0.0797
9401,0.1992
9402,0.1793
9403,0.0598
9404,-0.1195
9405,-0.1594
9406,-0.1395
9407,-0.1992
9408,-0.1594
9409,-0.1594
9410,-0.0996
9411,0.0000
9412,0.0000
9413,-0.0398
9414,-0.1195
9415,-0.2391
9416,-0.1992
9417,-0.0996
9418,-0.0996
9419,-0.0199
9420,0.0398
9421,0.0398
9422,0.0598
9423,0.1594
9424,0.0598
9425,0.0000
9426,-0.0797
9427,-0.2590
9428,-0.4184
9429,-0.5180
9430,-0.4582
9431,-0.2590
9432,-0.1395
9433,-0.0797
9434,-0.1793
9435,-0.1395
9436,-0.1395
9437,-0.0398
9438,0.0598
9439,0.1594
9440,0.2590
9441,0.3387
9442,0.4781
9443,0.6176
9444,0.6375
9445,0.5180
9446,0.3188
9447,0.0996
9448,-0.1594
9449,-0.2988
9450,-0.2988
9451,-0.1793
9452,-0.0398
9453,-0.0398
9454,-0.0398
9455,0.0000
9456,0.1594
9457,0.2191
9458,0.2988
9459,0.2391
9460,0.1793
9461,-0.0398
9462,-0.2391
9463,-0.2789
9464,-0.3586
9465,-0.3785
9466,-0.2988
9467,-0.2789
9468,-0.1594
9469,0.0398
9470,0.1195
9471,0.0797
9472,0.2391
9473,0.2391
9474,0.1793
9475,-0.0398
9476,-0.1793
9477,-0.1594
9478,0.0000
9479,0.0797
9480,0.1992
9481,0.2789
9482,0.3188
9483,0.3586
9484,0.2988
9485,0.2988
9486,0.1594
9487,0.0598
9488,0.0000
9489,-0.0199
9490,0.0797
9491,0.1992
9492,0.2191
9493,0.0996
9494,0.0398
9495,-0.1992
9496,-0.1594
9497,-0.0398
9498,0.2191
9499,0.2988
9500,0.3586
9501,0.3188
9502,0.1793
9503,0.0996
9504,-0.1395
9505,-0.3188
9506,-0.3387
9507,-0.2789
9508,-0.2789
9509,-0.4184
9510,-0.5578
9511,-0.4980
9512,-0.3188
9513,-0.1594
9514,-0.1992
9515,-0.0996
9516,-0.0598
9517,0.0199
9518,0.0598
9519,0.0797
9520,0.1195
9521,0.1992
9522,0.2590
9523,0.3188
9524,0.2988
9525,0.1594
9526,0.0000
9527,-0.1992
9528,-0.3984
9529,-0.6773
9530,-0.8566
9531,-0.8168
9532,-0.5578
9533,-0.2590
9534,0.0000
9535,0.1793
9536,0.1594
9537,0.2191
9538,0.2789
9539,0.3188
9540,0.4582
9541,0.4980
9542,0.4184
9543,0.3984
9544,0.3387
9545,0.2191
9546,0.0199
9547,-0.0199
9548,-0.2590
9549,-0.4781
9550,-0.7172
9551,-0.6773
9552,-0.4582
9553,-0.3586
9554,-0.1395
9555,0.0598
9556,0.2191
9557,0.2789
9558,0.3188
9559,0.1992
9560,0.0996
9561,-0.1395
9562,-0.2789
9563,-0.2391
9564,-0.0199
9565,0.0199
9566,0.1395
9567,0.1594
9568,0.1395
9569,0.0996
9570,0.0598
9571,-0.0996
9572,-0.1594
9573,-0.0996
9574,0.0000
9575,0.0000
9576,-0.0398
9577,-0.0797
9578,0.0199
9579,0.1195
9580,0.1395
9581,0.1195
9582,0.0797
9583,0.1992
9584,0.2391
9585,0.3586
9586,0.4383
9587,0.4383
9588,0.5578
9589,0.4184
9590,0.2391
9591,0.0000
9592,-0.2391
9593,-0.4980
9594,-0.7770
9595,-0.5977
9596,-0.3586
9597,-0.1195
9598,-0.0199
9599,0.0398
9600,0.2391
9601,0.2988
9602,0.3188
9603,0.3785
9604,0.3586
9605,0.3785
9606,0.2590
9607,0.1195
9608,-0.0398
9609,-0.3188
9610,-0.4781
9611,-0.4184
9612,-0.3188
9613,-0.1793
9614,-0.1793
9615,-0.0797
9616,-0.0398
9617,-0.0398
9618,0.0199
9619,0.0598
9620,0.1195
9621,0.1395
9622,0.1395
9623,0.1992
9624,0.2191
9625,0.2590
9626,0.1395
9627,0.0398
9628,0.0398
9629,0.0398
9630,0.0797
9631,0.1594
9632,0.0598
9633,0.0797
9634,-0.0199
9635,-0.1992
9636,-0.4383
9637,-0.6375
9638,-0.5379
9639,-0.4184
9640,-0.3188
9641,-0.0797
9642,0.0797
9643,0.2391
9644,0.2590
9645,0.2590
9646,0.1793
9647,0.0398
9648,-0.1395
9649,-0.2789
9650,-0.3188
9651,-0.2590
9652,-0.1195
9653,-0.0199
9654,-0.0199
9655,0.1992
9656,0.3188
9657,0.2590
9658,0.2988
9659,0.0598
9660,-0.0797
9661,-0.2391
9662,-0.3984
9663,-0.5777
9664,-0.6176
9665,-0.3984
9666,-0.3387
9667,-0.1793
9668,-0.0398
9669,0.0199
9670,0.0996
9671,0.1195
9672,0.1195
9673,0.1992
9674,0.2191
9675,0.1992
9676,0.2191
9677,0.3586
9678,0.4582
9679,0.4184
9680,0.3586
9681,0.3387
9682,0.2191
9683,0.0598
9684,-0.0996
9685,-0.2590
9686,-0.1992
9687,-0.2789
9688,-0.2590
9689,-0.3387
9690,-0.4582
9691,-0.5379
9692,-0.4980
9693,-0.3387
9694,-0.0199
9695,0.1195
9696,0.2391
9697,0.2391
9698,0.2391
9699,0.2391
9700,0.1395
9701,0.0996
9702,0.0000
9703,0.0797
9704,0.0996
9705,0.0000
9706,-0.0398
9707,-0.0199
9708,-0.0797
9709,-0.1195
9710,-0.1992
9711,-0.2590
9712,-0.2191
9713,-0.2191
9714,-0.3188
9715,-0.2789
9716,-0.1594
9717,-0.0199
9718,0.0398
9719,0.1195
9720,0.3387
9721,0.3785
9722,0.4184
9723,0.3984
9724,0.2590
9725,0.1793
9726,0.0996
9727,-0.1195
9728,-0.2988
9729,-0.3188
9730,-0.3586
9731,-0.3785
9732,-0.7172
9733,-0.7770
9734,-0.5977
9735,-0.2789
9736,0.0000
9737,-0.0398
9738,-0.0398
9739,0.0000
9740,0.0398
9741,-0.0199
9742,0.0199
9743,-0.0199
9744,-0.0199
9745,0.0598
9746,0.1992
9747,0.1992
9748,0.2391
9749,0.1594
9750,0.1395
9751,0.1195
9752,0.0598
9753,-0.0199
9754,0.0000
9755,0.0398
9756,0.0797
9757,0.0199
9758,-0.0398
9759,-0.0598
9760,-0.0996
9761,-0.1793
9762,-0.1793
9763,-0.1395
9764,-0.0398
9765,0.0398
9766,0.0199
9767,0.0598
9768,0.0398
9769,0.0398
9770,0.0797
9771,0.0199
9772,0.0398
9773,0.0398
9774,0.0398
9775,0.0199
9776,0.0598
9777,0.0598
9778,0.0598
9779,-0.0199
9780,0.0199
9781,0.0000
9782,0.0398
9783,-0.0199
9784,-0.0797
9785,-0.0996
9786,-0.1195
9787,-0.0598
9788,-0.0199
9789,-0.0398
9790,-0.0199
9791,-0.1195
9792,-0.1594
9793,-0.1395
9794,-0.0996
9795,-0.0797
9796,-0.0598
9797,-0.0398
9798,-0.0797
9799,0.0000
9800,0.0797
9801,-0.0199
9802,-0.1195
9803,0.0000
9804,-0.0199
9805,-0.0996
9806,-0.1195
9807,-0.0598
9808,-0.0199
9809,0.0000
9810,-0.0398
9811,-0.0996
9812,-0.0996
9813,0.0199
9814,0.1992
9815,0.2391
9816,0.3188
9817,0.2191
9818,0.0398
9819,-0.2391
9820,-0.3785
9821,-0.4383
9822,-0.3785
9823,-0.1793
9824,-0.0199
9825,0.0000
9826,0.0797
9827,0.1195
9828,0.0797
9829,0.0199
9830,-0.0797
9831,-0.2191
9832,-0.3188
9833,-0.3984
9834,-0.3586
9835,-0.3387
9836,-0.1992
9837,-0.1195
9838,0.0199
9839,0.0996
9840,0.2191
9841,0.2391
9842,0.2988
9843,0.2789
9844,0.1195
9845,0.0000
9846,-0.0199
9847,-0.0598
9848,-0.0598
9849,-0.1395
9850,-0.1195
9851,0.0000
9852,0.0797
9853,0.2391
9854,0.3387
9855,0.4781
9856,0.5977
9857,0.6574
9858,0.4781
9859,0.1793
9860,-0.0199
9861,-0.2391
9862,-0.6375
9863,-0.7570
9864,-0.6375
9865,-0.3586
9866,-0.0996
9867,0.0996
9868,0.0996
9869,0.1992
9870,0.1992
9871,0.2590
9872,0.2191
9873,0.3188
9874,0.3387
9875,0.3785
9876,0.3586
9877,0.2988
9878,0.2191
9879,0.1594
9880,-0.0398
9881,-0.1395
9882,-0.2789
9883,-0.3586
9884,-0.2191
9885,-0.0797
9886,0.0797
9887,0.1594
9888,0.2191
9889,0.2590
9890,0.2191
9891,0.1793
9892,0.1793
9893,0.1195
9894,0.0398
9895,0.0797
9896,0.1594
9897,0.1395
9898,0.0797
9899,0.1594
9900,0.1594
9901,0.0000
9902,-0.1195
9903,-0.2590
9904,-0.3586
9905,-0.1992
9906,0.0598
9907,0.2191
9908,0.1195
9909,-0.0996
9910,-0.2988
9911,-0.4582
9912,-0.5578
9913,-0.4781
9914,-0.4184
9915,-0.3188
9916,-0.1395
9917,0.0000
9918,-0.0199
9919,0.0398
9920,0.0199
9921,-0.0598
9922,-0.1395
9923,-0.1195
9924,-0.0797
9925,0.0199
9926,0.0398
9927,0.0996
9928,0.1195
9929,-0.0398
9930,-0.0598
9931,0.0000
9932,-0.0398
9933,0.0398
9934,0.1395
9935,0.2391
9936,0.3785
9937,0.4383
9938,0.3188
9939,0.2391
9940,0.0797
9941,-0.1395
9942,-0.3984
9943,-0.5180
9944,-0.4980
9945,-0.3984
9946,-0.1793
9947,0.0598
9948,0.2988
9949,0.3387
9950,0.3586
9951,0.3984
9952,0.3188
9953,0.2191
9954,0.0398
9955,-0.0996
9956,-0.0996
9957,-0.2191
9958,-0.1594
9959,-0.1992
9960,-0.1594
9961,-0.0398
9962,0.0598
9963,0.1395
9964,0.1992
9965,0.2789
9966,0.3785
9967,0.2789
9968,0.3188
9969,0.3188
9970,0.2789
9971,0.2590
9972,0.3984
9973,0.4781
9974,0.5379
9975,0.5379
9976,0.5578
9977,0.5379
9978,0.3984
9979,0.2191
9980,0.0996
9981,-0.0199
9982,-0.1992
9983,-0.3387
9984,-0.3188
9985,-0.3188
9986,-0.1594
9987,-0.0797
9988,-0.0199
9989,0.0398
9990,0.2391
9991,0.2391
9992,0.1793
9993,0.1594
9994,0.1195
9995,0.1793
9996,0.2391
9997,0.2391
9998,0.2391
9999,0.0996
10000,-0.0199
10001,-0.0996
10002,-0.0996
10003,-0.0598
10004,-0.0996
10005,0.0000
10006,0.0000
10007,0.0000
10008,0.0598
10009,0.0199
10010,-0.0996
10011,-0.2590
10012,-0.3586
10013,-0.4184
10014,-0.3586
10015,-0.2988
10016,-0.2590
10017,-0.1594
10018,0.0199
10019,0.0996
10020,0.1395
10021,0.1395
10022,0.0996
10023,0.0598
10024,0.0797
10025,0.0797
10026,0.1594
10027,0.0996
10028,0.0996
10029,0.2789
10030,0.3188
10031,0.2590
10032,0.1395
10033,-0.0598
10034,-0.3387
10035,-0.4980
10036,-0.6176
10037,-0.5977
10038,-0.3785
10039,-0.1594
10040,-0.0398
10041,0.1195
10042,0.0996
10043,0.0996
10044,0.0996
10045,0.0598
10046,0.0398
10047,0.0199
10048,0.0797
10049,0.1594
10050,0.2590
10051,0.2988
10052,0.2789
10053,0.2988
10054,0.2590
10055,0.2988
10056,0.3984
10057,0.2789
10058,0.1395
10059,0.0996
10060,0.0598
10061,-0.0797
10062,-0.2191
10063,-0.2590
10064,-0.2789
10065,-0.1793
10066,0.1195
10067,0.2191
10068,0.2789
10069,0.1395
10070,0.0199
10071,-0.0797
10072,-0.2391
10073,-0.2988
10074,-0.3188
10075,-0.2590
10076,-0.2789
10077,-0.1793
10078,-0.0598
10079,0.0199
10080,0.1594
10081,0.1594
10082,0.2191
10083,0.3586
10084,0.3984
10085,0.4781
10086,0.4184
10087,0.3586
10088,0.1992
10089,-0.0797
10090,-0.2988
10091,-0.3188
10092,-0.2391
10093,-0.0797
10094,-0.0797
10095,0.1195
10096,0.2789
10097,0.2988
10098,0.3586
10099,0.3387
10100,0.2988
10101,0.2590
10102,0.1195
10103,0.0598
10104,-0.1793
10105,-0.2789
10106,-0.1793
10107,-0.0598
10108,0.1195
10109,0.1195
10110,0.2191
10111,0.2391
10112,0.2391
10113,0.2391
10114,0.1395
10115,0.0000
10116,-0.0199
10117,-0.0398
10118,-0.0797
10119,-0.1395
10120,-0.1992
10121,-0.2789
10122,-0.2988
10123,-0.2391
10124,-0.1793
10125,-0.0996
10126,0.0598
10127,0.0598
10128,0.0797
10129,-0.0199
10130,-0.0398
10131,-0.0398
10132,-0.0398
10133,-0.1195
10134,-0.1195
10135,-0.0598
10136,-0.0996
10137,-0.1594
10138,-0.2191
10139,-0.2590
10140,-0.2590
10141,-0.2191
10142,-0.2988
10143,-0.0797
10144,0.0199
10145,0.2789
10146,0.3984
10147,0.2988
10148,0.3188
10149,0.2590
10150,0.0598
10151,-0.3188
10152,-0.4582
10153,-0.4980
10154,-0.3785
10155,-0.1594
10156,-0.0398
10157,0.0398
10158,0.0199
10159,0.0000
10160,-0.1195
10161,-0.1793
10162,-0.1793
10163,-0.2191
10164,-0.2590
10165,-0.2191
10166,0.0598
10167,0.1992
10168,0.3785
10169,0.4781
10170,0.4582
10171,0.3586
10172,0.2391
10173,0.0000
10174,-0.1793
10175,-0.3387
10176,-0.4184
10177,-0.3188
10178,-0.1395
10179,-0.1195
10180,-0.0398
10181,0.0598
10182,-0.0598
10183,-0.1195
10184,-0.1793
10185,-0.3785
10186,-0.4781
10187,-0.4582
10188,-0.2391
10189,-0.2191
10190,-0.1195
10191,-0.0797
10192,-0.1395
10193,0.0199
10194,0.1395
10195,0.2789
10196,0.3188
10197,0.2590
10198,0.1594
10199,0.0996
10200,0.0000
10201,-0.1195
10202,-0.0797
10203,-0.0398
10204,0.0797
10205,0.1395
10206,0.1594
10207,0.1395
10208,0.1195
10209,0.0996
10210,0.0797
10211,-0.1195
10212,-0.2590
10213,-0.3188
10214,-0.2391
10215,-0.0199
10216,0.0996
10217,0.3387
10218,0.2988
10219,0.2391
10220,0.2391
10221,0.2590
10222,0.1395
10223,-0.0199
10224,-0.1992
10225,-0.2391
10226,-0.3387
10227,-0.4980
10228,-0.5977
10229,-0.6176
10230,-0.5777
10231,-0.4781
10232,-0.3785
10233,-0.1594
10234,-0.0598
10235,0.0398
10236,0.0598
10237,0.0199
10238,0.0598
10239,0.0996
10240,0.1395
10241,0.1793
10242,0.2590
10243,0.3188
10244,0.2191
10245,0.2391
10246,0.1793
10247,0.2191
10248,0.2590
10249,0.2590
10250,0.3586
10251,0.4383
10252,0.3586
10253,0.3586
10254,0.1793
10255,-0.1395
10256,-0.3387
10257,-0.5180
10258,-0.4980
10259,-0.3586
10260,-0.0797
10261,0.0199
10262,0.0996
10263,0.1594
10264,0.0797
10265,0.1594
10266,0.0996
10267,0.0000
10268,0.0000
10269,-0.1395
10270,-0.1992
10271,-0.1992
10272,-0.2590
10273,-0.4383
10274,-0.5777
10275,-0.4980
10276,-0.2191
10277,-0.1195
10278,-0.0199
10279,0.0199
10280,0.0199
10281,0.0797
10282,0.0996
10283,0.0996
10284,0.0598
10285,0.0598
10286,0.1395
10287,0.1395
10288,0.0598
10289,0.0797
10290,0.0996
10291,0.0996
10292,0.1395
10293,0.1395
10294,0.2391
10295,0.1992
10296,0.0797
10297,-0.1395
10298,-0.2988
10299,-0.7172
10300,-0.8168
10301,-0.6574
10302,-0.4184
10303,-0.1594
10304,0.0199
10305,0.2590
10306,0.3785
10307,0.3387
10308,0.1992
10309,0.0000
10310,-0.2988
10311,-0.3984
10312,-0.6574
10313,-0.8965
10314,-0.8168
10315,-0.5578
10316,-0.2988
10317,-0.0398
10318,0.1793
10319,0.1992
10320,0.2391
10321,0.2590
10322,0.2191
10323,0.2391
10324,0.1195
10325,0.1195
10326,0.2391
10327,0.2191
10328,0.2590
10329,0.2391
10330,0.2789
10331,0.3387
10332,0.3387
10333,0.3586
10334,0.3188
10335,0.3586
10336,0.2191
10337,0.1992
10338,0.1395
10339,0.0797
10340,0.0199
10341,0.0000
10342,-0.0199
10343,0.0797
10344,0.1594
10345,0.3188
10346,0.4383
10347,0.3984
10348,0.2191
10349,0.0000
10350,-0.1793
10351,-0.2391
10352,-0.2391
10353,-0.0996
10354,0.0199
10355,-0.0199
10356,0.0000
10357,0.0199
10358,0.0199
10359,0.0199
10360,0.0000
10361,0.0199
10362,-0.0199
10363,0.0797
10364,-0.0598
10365,-0.0398
10366,0.0598
10367,0.1395
10368,0.1992
10369,0.1992
10370,0.1992
10371,0.1395
10372,0.0797
10373,0.1395
10374,0.0996
10375,0.1195
10376,0.1195
10377,0.0797
10378,0.0598
10379,-0.0199
10380,-0.0199
10381,0.0000
10382,-0.0199
10383,0.1793
10384,0.3785
10385,0.4383
10386,0.5379
10387,0.6176
10388,0.5977
10389,0.3586
10390,-0.0797
10391,-0.5180
10392,-0.7969
10393,-0.8965
10394,-0.8168
10395,-0.5977
10396,-0.3785
10397,-0.2391
10398,-0.0797
10399,-0.2191
10400,-0.3785
10401,-0.2590
10402,-0.0996
10403,0.0398
10404,-0.0199
10405,-0.0996
10406,-0.1793
10407,-0.3188
10408,-0.5977
10409,-0.6973
10410,-0.4582
10411,-0.2191
10412,-0.1395
10413,-0.0598
10414,0.0000
10415,0.0797
10416,0.0598
10417,0.0199
10418,0.0000
10419,-0.0199
10420,-0.0398
10421,0.0996
10422,0.1195
10423,0.1992
10424,0.3785
10425,0.5379
10426,0.6375
10427,0.6375
10428,0.4383
10429,0.1594
10430,-0.0996
10431,-0.4980
10432,-0.7371
10433,-0.9363
10434,-0.9961
10435,-0.7770
10436,-0.5977
10437,-0.2988
10438,-0.0797
10439,0.0398
10440,0.0797
10441,0.1793
10442,0.1992
10443,0.2988
10444,0.2988
10445,0.2590
10446,0.1395
10447,-0.0199
10448,-0.2789
10449,-0.3586
10450,-0.2988
10451,-0.0797
10452,0.0598
10453,0.0398
10454,0.0398
10455,-0.0996
10456,-0.1793
10457,-0.1195
10458,0.0598
10459,0.0199
10460,-0.0199
10461,-0.0996
10462,-0.1395
10463,-0.1594
10464,-0.1594
10465,-0.1793
10466,-0.1395
10467,-0.0398
10468,-0.0398
10469,-0.0598
10470,-0.0797
10471,-0.0398
10472,-0.1395
10473,-0.1793
10474,-0.0996
10475,0.0598
10476,0.2988
10477,0.3785
10478,0.4582
10479,0.3785
10480,0.2590
10481,0.0996
10482,-0.1594
10483,-0.2988
10484,-0.2789
10485,-0.3387
10486,-0.2789
10487,-0.3785
10488,-0.3188
10489,-0.3586
10490,-0.2590
10491,-0.0996
10492,0.0797
10493,0.1594
10494,0.1992
10495,0.1793
10496,0.1793
10497,0.0598
10498,-0.0797
10499,-0.1594
10500,-0.3188
10501,-0.2590
10502,-0.2391
10503,-0.1992
10504,-0.1594
10505,-0.0797
10506,-0.1793
10507,-0.1793
10508,0.1195
10509,0.2789
10510,0.3785
10511,0.4184
10512,0.4781
10513,0.3785
10514,0.3984
10515,0.2988
10516,0.2391
10517,0.1195
10518,0.0000
10519,-0.1594
10520,-0.2988
10521,-0.4184
10522,-0.3188
10523,-0.1195
10524,-0.1195
10525,-0.1395
10526,-0.0598
10527,-0.0598
10528,-0.0598
10529,-0.0199
10530,0.0398
10531,0.0996
10532,0.1594
10533,0.2391
10534,0.2590
10535,0.2391
10536,0.1793
10537,0.1594
10538,0.1594
10539,0.0000
10540,-0.1395
10541,-0.1195
10542,-0.0598
10543,0.0598
10544,0.1195
10545,0.1992
10546,0.1992
10547,0.2191
10548,0.1992
10549,0.0996
10550,0.0598
10551,0.0398
10552,0.0398
10553,0.0598
10554,-0.0598
10555,-0.2590
10556,-0.2789
10557,-0.1992
10558,-0.0598
10559,0.0996
10560,0.1395
10561,0.1594
10562,0.1992
10563,0.2789
10564,0.2988
10565,0.4383
10566,0.4582
10567,0.4980
10568,0.4781
10569,0.3188
10570,-0.0398
10571,-0.1992
10572,-0.3586
10573,-0.6176
10574,-0.9363
10575,-1.0359
10576,-0.7371
10577,-0.2988
10578,-0.0199
10579,0.0797
10580,0.2191
10581,0.2191
10582,0.1992
10583,0.1395
10584,0.0598
10585,0.0398
10586,-0.0598
10587,-0.1195
10588,-0.1793
10589,-0.3387
10590,-0.2988
10591,-0.2391
10592,-0.1594
10593,-0.0199
10594,0.0398
10595,0.0996
10596,0.1594
10597,0.1793
10598,0.0996
10599,0.0996
10600,-0.0199
10601,0.0199
10602,-0.0598
10603,-0.0598
10604,-0.0598
10605,-0.0996
10606,-0.1195
10607,-0.0996
10608,-0.0797
10609,-0.0598
10610,0.0598
10611,0.0398
10612,-0.0398
10613,-0.1195
10614,-0.1195
10615,-0.0398
10616,0.0000
10617,-0.0199
10618,-0.1395
10619,-0.2191
10620,-0.3586
10621,-0.3387
10622,-0.2391
10623,-0.0996
10624,-0.0398
10625,-0.0398
10626,0.0199
10627,0.0199
10628,-0.0797
10629,-0.0996
10630,-0.0398
10631,0.1195
10632,0.2988
10633,0.3188
10634,0.1992
10635,0.1594
10636,-0.0398
10637,-0.2789
10638,-0.3785
10639,-0.4383
10640,-0.3387
10641,-0.3984
10642,-0.4980
10643,-0.6574
10644,-0.5977
10645,-0.3984
10646,-0.1594
10647,-0.0199
10648,0.0398
10649,0.0797
10650,0.0398
10651,0.0000
10652,0.0000
10653,-0.0398
10654,-0.1195
10655,-0.0996
10656,-0.0598
10657,-0.0398
10658,-0.0598
10659,0.0000
10660,0.0199
10661,-0.0398
10662,-0.0199
10663,0.0598
10664,0.1793
10665,0.2988
10666,0.2391
10667,0.0797
10668,-0.0996
10669,-0.3387
10670,-0.4184
10671,-0.4184
10672,-0.3188
10673,-0.1793
10674,0.0797
10675,0.1992
10676,0.3785
10677,0.4582
10678,0.3984
10679,0.3785
10680,0.2789
10681,0.1793
10682,0.0199
10683,-0.1395
10684,-0.3387
10685,-0.2789
10686,-0.2988
10687,-0.2988
10688,-0.2391
10689,-0.1195
10690,-0.1195
10691,-0.0996
10692,-0.1594
10693,-0.0797
10694,-0.0598
10695,-0.0199
10696,0.0000
10697,-0.0996
10698,-0.0398
10699,0.0199
10700,0.0199
10701,0.0199
10702,-0.0797
10703,-0.0398
10704,-0.0398
10705,-0.1395
10706,-0.1594
10707,-0.1195
10708,-0.1195
10709,-0.0996
10710,0.0398
10711,0.1992
10712,0.2988
10713,0.3984
10714,0.3785
10715,0.3785
10716,0.2590
10717,0.0000
10718,-0.2391
10719,-0.2789
10720,-0.2191
10721,-0.1395
10722,0.0797
10723,0.1594
10724,0.1195
10725,0.0398
10726,-0.2191
10727,-0.4980
10728,-0.5578
10729,-0.5180
10730,-0.4184
10731,-0.3586
10732,-0.1793
10733,0.0598
10734,0.1395
10735,0.0996
10736,0.0199
10737,-0.0199
10738,0.0598
10739,0.0598
10740,0.0000
10741,-0.0797
10742,-0.1195
10743,-0.2590
10744,-0.4781
10745,-0.4184
10746,-0.3188
10747,-0.2988
10748,-0.1195
10749,0.0398
10750,0.1195
10751,0.1395
10752,0.1195
10753,0.0199
10754,-0.0199
10755,0.0199
10756,0.0797
10757,0.1395
10758,0.0996
10759,0.1195
10760,0.0199
10761,0.0797
10762,0.0797
10763,0.0199
10764,-0.0199
10765,0.0398
10766,-0.0996
10767,-0.1992
10768,-0.2191
10769,-0.1992
10770,-0.3387
10771,-0.4184
10772,-0.3188
10773,-0.2988
10774,-0.2789
10775,-0.1395
10776,0.0000
10777,0.1594
10778,0.2590
10779,0.2191
10780,0.1395
10781,0.0598
10782,0.1195
10783,0.0996
10784,0.1395
10785,0.0797
10786,-0.0598
10787,-0.2191
10788,-0.1195
10789,-0.0598
10790,0.1195
10791,0.2988
10792,0.3785
10793,0.4980
10794,0.4781
10795,0.3984
10796,0.1992
10797,-0.0797
10798,-0.3188
10799,-0.5379
10800,-0.5777
10801,-0.4582
10802,-0.1594
10803,0.0598
10804,0.2590
10805,0.3188
10806,0.3785
10807,0.3387
10808,0.2191
10809,-0.0996
10810,-0.5578
10811,-0.7770
10812,-0.7969
10813,-0.6176
10814,-0.2191
10815,-0.0598
10816,0.0199
10817,0.0398
10818,0.1195
10819,0.2391
10820,0.3188
10821,0.3387
10822,0.2789
10823,0.2191
10824,0.1793
10825,0.1793
10826,0.1992
10827,0.2391
10828,0.3586
10829,0.4980
10830,0.3984
10831,0.3387
10832,0.1992
10833,-0.0797
10834,-0.2391
10835,-0.2988
10836,-0.3188
10837,-0.3984
10838,-0.3586
10839,-0.2590
10840,-0.1395
10841,-0.0996
10842,-0.0199
10843,0.1195
10844,0.1395
10845,0.1793
10846,0.2988
10847,0.3387
10848,0.2988
10849,0.1594
10850,0.1195
10851,0.0996
10852,0.0000
10853,-0.1594
